transaction_id,sender_id,receiver_id,amount_inr,date,method
T01842,P0001,P0066,807.97,2026-03-21,BANK_TRANSFER
T01843,P0296,P0442,2347.3,2026-07-25,UPI
T01844,P0378,P0142,3921.68,2026-05-11,UPI
T01845,P0227,P0259,4137.66,2026-05-07,UPI
T01846,P0359,P0497,1600.16,2026-01-08,CARD
T01847,P0280,P0255,10022.28,2026-01-14,BANK_TRANSFER
T01848,P0217,P0460,1820.85,2026-06-27,CARD
T01849,P0158,P0378,7907.49,2026-02-22,CARD
T01850,P0213,P0278,5124.33,2026-05-20,CARD
T01851,P0262,P0250,2171.16,2026-05-20,CARD
T01852,P0100,P0358,15066.8,2026-03-01,UPI
T01853,P0370,P0298,1401.21,2026-03-06,BANK_TRANSFER
T01854,P0284,P0440,7595.59,2026-07-17,BANK_TRANSFER
T01855,P0014,P0332,8106.86,2026-04-16,BANK_TRANSFER
T01856,P0191,P0497,2129.2,2026-08-18,BANK_TRANSFER
T01857,P0403,P0440,11091.92,2026-05-11,BANK_TRANSFER
T01858,P0362,P0356,2980.85,2026-07-11,UPI
T01859,P0003,P0297,4586.88,2026-03-09,CARD
T01860,P0489,P0215,4483.94,2026-05-07,UPI
T01861,P0467,P0259,3270.03,2026-02-08,UPI
T01862,P0077,P0089,6964.96,2026-06-15,BANK_TRANSFER
T01863,P0010,P0133,6869.12,2026-02-05,UPI
T01864,P0216,P0202,898.9,2026-05-25,UPI
T01865,P0355,P0409,10336.87,2026-06-24,UPI
T01866,P0293,P0144,962.95,2026-06-12,CARD
T01867,P0332,P0330,8316.83,2026-08-08,UPI
T01868,P0147,P0395,8967.52,2026-03-22,BANK_TRANSFER
T01869,P0217,P0091,1521.16,2026-03-26,CARD
T01870,P0130,P0252,2621.1,2026-08-14,UPI
T01871,P0104,P0285,1503.33,2026-03-26,CARD
T01872,P0495,P0258,3065.8,2026-01-16,UPI
T01873,P0032,P0026,2845.72,2026-03-09,BANK_TRANSFER
T01874,P0270,P0396,6793.55,2026-07-09,UPI
T01875,P0323,P0236,10386.34,2026-04-20,CARD
T01876,P0430,P0200,11120.52,2026-08-20,UPI
T01877,P0337,P0448,2322.19,2026-04-25,CARD
T01878,P0393,P0104,3079.81,2026-04-17,UPI
T01879,P0371,P0101,946.95,2026-08-27,BANK_TRANSFER
T01880,P0284,P0263,1910.85,2026-04-18,CARD
T01881,P0408,P0205,7878.41,2026-03-12,CARD
T01882,P0063,P0492,13259.46,2026-08-07,CARD
T01883,P0446,P0369,1356.31,2026-07-18,UPI
T01884,P0467,P0194,2266.58,2026-06-06,CARD
T01885,P0073,P0128,3564.84,2026-06-02,BANK_TRANSFER
T01886,P0414,P0424,4555.67,2026-04-16,CARD
T01887,P0500,P0252,1905.15,2026-04-24,CARD
T01888,P0185,P0069,5111.5,2026-02-19,CARD
T01889,P0268,P0013,2492.22,2026-07-17,BANK_TRANSFER
T01890,P0473,P0469,3599.1,2026-07-01,CARD
T01891,P0101,P0476,5636.55,2026-04-10,UPI
T01892,P0305,P0466,3659.7,2026-06-02,CARD
T01893,P0203,P0238,2568.02,2026-03-24,UPI
T01894,P0210,P0340,3335.28,2026-07-06,CARD
T01895,P0046,P0460,3392.46,2026-01-15,BANK_TRANSFER
T01896,P0226,P0234,2708.07,2026-08-26,CARD
T01897,P0437,P0212,2960.06,2026-08-22,CARD
T01898,P0118,P0360,13081.02,2026-08-03,CARD
T01899,P0035,P0312,5702.93,2026-01-12,CARD
T01900,P0296,P0225,2874.45,2026-05-14,CARD
T01901,P0487,P0404,6358.6,2026-04-07,UPI
T01902,P0186,P0111,2787.62,2026-08-09,UPI
T01903,P0343,P0218,9306.79,2026-03-09,UPI
T01904,P0199,P0061,4893.75,2026-01-23,UPI
T01905,P0124,P0078,3341.44,2026-05-18,CARD
T01906,P0242,P0256,5209.16,2026-04-13,BANK_TRANSFER
T01907,P0056,P0271,1036.18,2026-05-25,CARD
T01908,P0057,P0315,1478.21,2026-07-25,BANK_TRANSFER
T01909,P0042,P0109,1400.89,2026-03-19,BANK_TRANSFER
T01910,P0011,P0205,4082.05,2026-04-12,BANK_TRANSFER
T01911,P0094,P0136,14559.69,2026-08-13,UPI
T01912,P0307,P0282,21699.4,2026-06-16,UPI
T01913,P0414,P0204,6065.92,2026-06-02,UPI
T01914,P0239,P0072,5435.33,2026-05-27,UPI
T01915,P0261,P0332,861.91,2026-06-17,UPI
T01916,P0014,P0297,2358.69,2026-07-14,CARD
T01917,P0478,P0359,1938.7,2026-03-26,CARD
T01918,P0500,P0138,2215.7,2026-06-23,UPI
T01919,P0477,P0168,3182.7,2026-02-28,BANK_TRANSFER
T01920,P0316,P0015,2495.71,2026-05-17,BANK_TRANSFER
T01921,P0383,P0115,747.37,2026-06-24,CARD
T01922,P0250,P0192,6623.16,2026-05-08,BANK_TRANSFER
T01923,P0488,P0407,1543.5,2026-06-08,BANK_TRANSFER
T01924,P0431,P0151,4408.97,2026-07-04,CARD
T01925,P0032,P0250,19134.84,2026-08-24,CARD
T01926,P0310,P0326,1744.97,2026-08-15,UPI
T01927,P0077,P0083,480.95,2026-03-23,BANK_TRANSFER
T01928,P0158,P0446,2896.32,2026-07-24,CARD
T01929,P0044,P0388,8784.71,2026-06-08,UPI
T01930,P0487,P0018,17442.73,2026-01-05,BANK_TRANSFER
T01931,P0006,P0070,1361.52,2026-08-25,BANK_TRANSFER
T01932,P0380,P0031,5417.34,2026-08-27,BANK_TRANSFER
T01933,P0413,P0448,2509.28,2026-08-25,CARD
T01934,P0224,P0356,3345.06,2026-04-28,CARD
T01935,P0355,P0020,30196.3,2026-06-04,BANK_TRANSFER
T01936,P0184,P0124,1094.03,2026-07-21,CARD
T01937,P0347,P0006,4460.39,2026-02-14,CARD
T01938,P0457,P0447,5293.07,2026-02-05,UPI
T01939,P0255,P0176,8678.72,2026-01-02,UPI
T01940,P0207,P0314,3937.84,2026-02-12,BANK_TRANSFER
T01941,P0272,P0453,4658.46,2026-06-19,UPI
T01942,P0444,P0300,2661.6,2026-03-28,UPI
T01943,P0444,P0133,4515.64,2026-05-11,BANK_TRANSFER
T01944,P0484,P0224,2766.8,2026-06-06,UPI
T01945,P0093,P0066,5986.47,2026-02-10,CARD
T01946,P0498,P0275,2708.94,2026-05-09,UPI
T01947,P0098,P0319,4923.03,2026-06-21,UPI
T01948,P0466,P0229,3556.7,2026-07-19,CARD
T01949,P0102,P0107,8962.82,2026-01-08,CARD
T01950,P0041,P0163,3494.29,2026-07-19,BANK_TRANSFER
T01951,P0301,P0468,881.46,2026-01-16,UPI
T01952,P0179,P0378,9991.97,2026-07-20,BANK_TRANSFER
T01953,P0363,P0034,1764.13,2026-01-27,BANK_TRANSFER
T01954,P0421,P0419,2158.11,2026-04-14,UPI
T01955,P0334,P0403,2260.79,2026-02-26,UPI
T01956,P0266,P0437,10933.1,2026-08-10,UPI
T01957,P0361,P0414,659.49,2026-02-03,BANK_TRANSFER
T01958,P0424,P0098,44810.55,2026-01-22,BANK_TRANSFER
T01959,P0296,P0407,8474.74,2026-04-27,CARD
T01960,P0075,P0036,4352.87,2026-05-11,UPI
T01961,P0280,P0226,3484.52,2026-07-05,CARD
T01962,P0296,P0493,4575.37,2026-04-01,CARD
T01963,P0096,P0283,5524.22,2026-05-02,BANK_TRANSFER
T01964,P0074,P0039,6100.78,2026-06-02,BANK_TRANSFER
T01965,P0197,P0443,5678.73,2026-01-18,UPI
T01966,P0381,P0055,3911.45,2026-02-05,CARD
T01967,P0210,P0028,3109.23,2026-05-23,CARD
T01968,P0280,P0182,3225.95,2026-07-11,BANK_TRANSFER
T01969,P0314,P0480,3115.28,2026-02-18,BANK_TRANSFER
T01970,P0140,P0493,9018.34,2026-01-20,UPI
T01971,P0279,P0484,5853.79,2026-07-12,BANK_TRANSFER
T01972,P0236,P0036,346.43,2026-03-16,CARD
T01973,P0433,P0483,6153.16,2026-01-22,BANK_TRANSFER
T01974,P0130,P0262,4254.74,2026-08-10,CARD
T01975,P0242,P0019,3586.86,2026-06-13,BANK_TRANSFER
T01976,P0079,P0116,2668.27,2026-01-28,CARD
T01977,P0025,P0427,8948.94,2026-06-13,UPI
T01978,P0300,P0333,7769.97,2026-05-09,CARD
T01979,P0201,P0447,1961.96,2026-02-12,UPI
T01980,P0440,P0050,5042.42,2026-03-27,CARD
T01981,P0399,P0372,1673.5,2026-04-11,UPI
T01982,P0214,P0203,1207.5,2026-06-28,BANK_TRANSFER
T01983,P0222,P0429,2205.32,2026-01-28,BANK_TRANSFER
T01984,P0015,P0179,7258.4,2026-01-27,CARD
T01985,P0437,P0185,7804.85,2026-06-23,BANK_TRANSFER
T01986,P0220,P0169,5488.82,2026-08-18,CARD
T01987,P0109,P0423,6503.38,2026-08-19,CARD
T01988,P0496,P0128,5502.42,2026-02-20,BANK_TRANSFER
T01989,P0250,P0137,2179.42,2026-04-15,UPI
T01990,P0449,P0291,5143.75,2026-01-23,UPI
T01991,P0167,P0446,6907.26,2026-03-03,CARD
T01992,P0405,P0393,6657.06,2026-07-26,UPI
T01993,P0304,P0064,9425.09,2026-01-05,BANK_TRANSFER
T01994,P0217,P0465,6416.6,2026-05-16,UPI
T01995,P0466,P0392,4823.03,2026-05-06,BANK_TRANSFER
T01996,P0346,P0334,8570.83,2026-04-06,UPI
T01997,P0052,P0039,3564.51,2026-01-05,BANK_TRANSFER
T01998,P0332,P0214,1798.13,2026-03-08,BANK_TRANSFER
T01999,P0231,P0099,3195.65,2026-02-26,UPI
T02000,P0486,P0439,2006.36,2026-04-01,CARD
T02001,P0464,P0276,2121.45,2026-04-04,BANK_TRANSFER
T02002,P0190,P0084,3243.42,2026-04-16,CARD
T02003,P0472,P0394,1931.52,2026-01-07,BANK_TRANSFER
T02004,P0198,P0112,2845.89,2026-04-24,UPI
T02005,P0264,P0227,800.4,2026-05-21,UPI
T02006,P0412,P0187,4318.38,2026-07-11,BANK_TRANSFER
T02007,P0494,P0461,3644.46,2026-07-14,CARD
T02008,P0018,P0383,1893.78,2026-06-18,UPI
T02009,P0017,P0026,6169.64,2026-06-18,CARD
T02010,P0337,P0180,7708.32,2026-04-18,UPI
T02011,P0168,P0241,1006.22,2026-06-28,UPI
T02012,P0468,P0048,1977.96,2026-06-09,UPI
T02013,P0351,P0279,1967.83,2026-06-15,CARD
T02014,P0055,P0287,1716.56,2026-01-16,BANK_TRANSFER
T02015,P0318,P0495,7069.75,2026-05-20,CARD
T02016,P0471,P0055,3117.98,2026-05-17,CARD
T02017,P0447,P0414,2946.54,2026-02-12,CARD
T02018,P0388,P0432,732.83,2026-02-10,BANK_TRANSFER
T02019,P0219,P0209,6053.15,2026-02-20,CARD
T02020,P0305,P0175,1350.99,2026-05-04,BANK_TRANSFER
T02021,P0048,P0019,3819.77,2026-01-28,BANK_TRANSFER
T02022,P0471,P0187,4545.54,2026-07-27,UPI
T02023,P0467,P0203,10813.24,2026-07-14,CARD
T02024,P0284,P0186,1277.86,2026-05-28,BANK_TRANSFER
T02025,P0342,P0171,325.18,2026-04-25,CARD
T02026,P0351,P0205,4217.85,2026-04-16,BANK_TRANSFER
T02027,P0218,P0222,15373.63,2026-06-20,CARD
T02028,P0456,P0181,9810.0,2026-01-06,CARD
T02029,P0118,P0142,4305.84,2026-05-25,UPI
T02030,P0120,P0458,2456.99,2026-02-27,BANK_TRANSFER
T02031,P0093,P0095,6944.45,2026-07-14,BANK_TRANSFER
T02032,P0262,P0434,1670.98,2026-05-20,CARD
T02033,P0056,P0270,5329.89,2026-07-04,BANK_TRANSFER
T02034,P0198,P0454,5455.48,2026-03-18,CARD
T02035,P0120,P0207,8502.95,2026-04-23,BANK_TRANSFER
T02036,P0276,P0482,33114.55,2026-01-22,BANK_TRANSFER
T02037,P0385,P0106,4983.72,2026-04-03,CARD
T02038,P0185,P0043,2423.16,2026-04-03,CARD
T02039,P0101,P0177,3567.22,2026-07-04,UPI
T02040,P0485,P0228,884.25,2026-01-06,BANK_TRANSFER
T02041,P0260,P0149,2088.56,2026-08-07,BANK_TRANSFER
T02042,P0158,P0234,2624.31,2026-04-15,UPI
T02043,P0384,P0090,2394.02,2026-04-25,CARD
T02044,P0456,P0413,4112.9,2026-02-16,BANK_TRANSFER
T02045,P0039,P0313,1885.72,2026-07-18,UPI
T02046,P0452,P0088,8926.9,2026-06-17,CARD
T02047,P0175,P0342,3641.55,2026-05-22,UPI
T02048,P0062,P0111,3613.96,2026-06-23,CARD
T02049,P0349,P0254,2800.87,2026-05-01,CARD
T02050,P0230,P0158,4122.24,2026-08-09,UPI
T02051,P0444,P0232,7045.04,2026-04-20,BANK_TRANSFER
T02052,P0078,P0295,1819.46,2026-07-04,CARD
T02053,P0250,P0178,2150.61,2026-07-11,BANK_TRANSFER
T02054,P0249,P0302,2855.55,2026-01-13,UPI
T02055,P0260,P0460,1240.54,2026-04-24,BANK_TRANSFER
T02056,P0135,P0077,1890.49,2026-06-04,UPI
T02057,P0260,P0020,2487.47,2026-06-09,BANK_TRANSFER
T02058,P0161,P0040,7328.39,2026-03-10,UPI
T02059,P0189,P0473,4491.98,2026-03-17,BANK_TRANSFER
T02060,P0122,P0160,4250.84,2026-05-01,UPI
T02061,P0493,P0219,7191.96,2026-02-22,BANK_TRANSFER
T02062,P0025,P0457,3262.02,2026-07-09,CARD
T02063,P0466,P0061,4975.95,2026-05-10,BANK_TRANSFER
T02064,P0109,P0126,3352.37,2026-08-23,BANK_TRANSFER
T02065,P0432,P0092,4502.06,2026-01-04,BANK_TRANSFER
T02066,P0196,P0314,2284.25,2026-02-09,BANK_TRANSFER
T02067,P0482,P0345,517.47,2026-02-13,CARD
T02068,P0484,P0153,3270.1,2026-02-12,BANK_TRANSFER
T02069,P0117,P0097,11363.92,2026-08-14,CARD
T02070,P0139,P0004,7638.62,2026-02-07,BANK_TRANSFER
T02071,P0037,P0323,7881.85,2026-08-17,UPI
T02072,P0008,P0317,9787.92,2026-01-16,UPI
T02073,P0294,P0192,3908.57,2026-08-21,UPI
T02074,P0337,P0491,4263.53,2026-05-12,UPI
T02075,P0160,P0299,2221.37,2026-06-04,BANK_TRANSFER
T02076,P0299,P0439,2827.48,2026-06-11,CARD
T02077,P0397,P0097,5958.76,2026-08-28,UPI
T02078,P0197,P0282,9538.65,2026-01-28,BANK_TRANSFER
T02079,P0090,P0305,3256.61,2026-07-14,CARD
T02080,P0040,P0433,2539.82,2026-01-18,BANK_TRANSFER
T02081,P0124,P0459,3642.49,2026-02-13,CARD
T02082,P0160,P0272,5889.73,2026-03-28,BANK_TRANSFER
T02083,P0366,P0087,1147.01,2026-04-21,UPI
T02084,P0422,P0305,580.02,2026-01-15,UPI
T02085,P0404,P0160,2343.9,2026-07-09,BANK_TRANSFER
T02086,P0175,P0002,1371.18,2026-04-01,CARD
T02087,P0004,P0194,2424.76,2026-01-09,BANK_TRANSFER
T02088,P0366,P0371,3234.97,2026-02-22,CARD
T02089,P0315,P0025,2533.61,2026-02-27,CARD
T02090,P0246,P0119,11637.34,2026-04-02,UPI
T02091,P0091,P0253,4728.65,2026-07-08,CARD
T02092,P0072,P0414,4630.31,2026-08-06,UPI
T02093,P0106,P0401,5989.51,2026-08-08,BANK_TRANSFER
T02094,P0314,P0439,1464.01,2026-06-02,BANK_TRANSFER
T02095,P0426,P0107,8360.63,2026-03-21,BANK_TRANSFER
T02096,P0456,P0023,3426.82,2026-06-19,UPI
T02097,P0134,P0238,6225.35,2026-04-12,UPI
T02098,P0168,P0432,1544.59,2026-03-06,BANK_TRANSFER
T02099,P0388,P0423,1050.47,2026-06-09,CARD
T02100,P0106,P0027,7004.53,2026-06-28,UPI
T02101,P0493,P0491,4920.31,2026-08-07,BANK_TRANSFER
T02102,P0432,P0190,1769.33,2026-02-07,CARD
T02103,P0338,P0178,1815.78,2026-07-10,UPI
T02104,P0216,P0031,8958.41,2026-07-27,UPI
T02105,P0367,P0014,1405.95,2026-08-06,BANK_TRANSFER
T02106,P0131,P0452,13549.95,2026-01-23,BANK_TRANSFER
T02107,P0046,P0133,1771.36,2026-04-04,BANK_TRANSFER
T02108,P0149,P0047,6067.57,2026-02-20,CARD
T02109,P0438,P0046,2799.25,2026-04-14,BANK_TRANSFER
T02110,P0215,P0159,5899.07,2026-01-21,UPI
T02111,P0358,P0185,2355.97,2026-05-27,UPI
T02112,P0220,P0021,3196.35,2026-01-14,UPI
T02113,P0277,P0386,3762.11,2026-03-06,UPI
T02114,P0267,P0133,1633.12,2026-04-12,BANK_TRANSFER
T02115,P0312,P0468,6585.72,2026-04-18,CARD
T02116,P0306,P0164,2414.94,2026-05-12,CARD
T02117,P0290,P0086,3032.43,2026-03-11,UPI
T02118,P0329,P0248,1643.4,2026-05-28,BANK_TRANSFER
T02119,P0165,P0091,468.78,2026-05-20,BANK_TRANSFER
T02120,P0235,P0182,3124.96,2026-07-12,BANK_TRANSFER
T02121,P0053,P0084,25086.68,2026-06-14,UPI
T02122,P0275,P0097,6820.47,2026-07-16,BANK_TRANSFER
T02123,P0217,P0178,3585.28,2026-08-02,UPI
T02124,P0042,P0377,2950.37,2026-01-03,UPI
T02125,P0066,P0322,3706.98,2026-02-08,UPI
T02126,P0330,P0390,5640.32,2026-08-12,UPI
T02127,P0329,P0398,1415.66,2026-05-06,UPI
T02128,P0155,P0148,8879.12,2026-04-27,BANK_TRANSFER
T02129,P0148,P0347,6453.03,2026-06-25,BANK_TRANSFER
T02130,P0148,P0289,6467.52,2026-04-20,BANK_TRANSFER
T02131,P0454,P0267,5170.79,2026-04-18,CARD
T02132,P0066,P0186,3698.54,2026-03-12,BANK_TRANSFER
T02133,P0111,P0019,6237.21,2026-04-11,CARD
T02134,P0128,P0478,5845.64,2026-06-06,UPI
T02135,P0181,P0033,2742.89,2026-08-07,CARD
T02136,P0147,P0405,2301.04,2026-07-14,UPI
T02137,P0482,P0403,3950.06,2026-07-18,CARD
T02138,P0294,P0328,12571.86,2026-03-24,BANK_TRANSFER
T02139,P0241,P0053,1351.15,2026-06-16,BANK_TRANSFER
T02140,P0213,P0457,1125.5,2026-02-01,CARD
T02141,P0024,P0341,4153.92,2026-02-02,UPI
T02142,P0420,P0011,3792.23,2026-03-06,UPI
T02143,P0367,P0072,4182.54,2026-04-19,BANK_TRANSFER
T02144,P0493,P0187,4425.61,2026-02-06,UPI
T02145,P0441,P0417,3045.55,2026-07-20,CARD
T02146,P0115,P0070,11990.75,2026-04-05,CARD
T02147,P0182,P0467,1011.59,2026-05-04,BANK_TRANSFER
T02148,P0500,P0065,1876.57,2026-03-14,UPI
T02149,P0322,P0069,3352.28,2026-07-24,CARD
T02150,P0066,P0059,977.94,2026-05-09,BANK_TRANSFER
T02151,P0104,P0466,3163.13,2026-08-04,BANK_TRANSFER
T02152,P0331,P0019,13755.25,2026-05-11,UPI
T02153,P0428,P0317,3702.3,2026-07-16,CARD
T02154,P0442,P0226,4378.93,2026-08-18,CARD
T02155,P0415,P0017,1328.58,2026-02-22,UPI
T02156,P0328,P0181,2223.66,2026-02-07,UPI
T02157,P0217,P0275,2696.86,2026-05-06,UPI
T02158,P0465,P0090,2823.77,2026-07-07,BANK_TRANSFER
T02159,P0182,P0407,10150.87,2026-05-14,CARD
T02160,P0349,P0021,5688.22,2026-04-07,CARD
T02161,P0199,P0422,1496.42,2026-04-03,UPI
T02162,P0449,P0450,4434.65,2026-06-15,UPI
T02163,P0291,P0233,5423.94,2026-04-06,UPI
T02164,P0361,P0281,9064.48,2026-02-12,BANK_TRANSFER
T02165,P0175,P0174,12892.91,2026-03-15,CARD
T02166,P0374,P0241,1616.35,2026-07-21,UPI
T02167,P0323,P0196,1903.24,2026-01-06,UPI
T02168,P0169,P0220,1331.34,2026-05-01,CARD
T02169,P0299,P0120,3019.31,2026-01-20,CARD
T02170,P0390,P0316,5287.43,2026-07-17,CARD
T02171,P0041,P0308,8021.39,2026-06-01,BANK_TRANSFER
T02172,P0357,P0288,3426.31,2026-07-16,CARD
T02173,P0201,P0292,2818.96,2026-04-22,CARD
T02174,P0487,P0056,4110.94,2026-02-21,CARD
T02175,P0149,P0288,1866.62,2026-08-09,BANK_TRANSFER
T02176,P0061,P0089,19372.91,2026-04-22,UPI
T02177,P0307,P0357,1006.13,2026-01-02,UPI
T02178,P0149,P0047,4220.85,2026-06-11,UPI
T02179,P0254,P0435,18377.55,2026-06-17,BANK_TRANSFER
T02180,P0464,P0112,3660.81,2026-08-07,BANK_TRANSFER
T02181,P0105,P0104,3127.44,2026-03-16,UPI
T02182,P0067,P0259,2735.43,2026-07-14,BANK_TRANSFER
T02183,P0257,P0222,3151.67,2026-06-27,CARD
T02184,P0427,P0382,10919.21,2026-05-07,UPI
T02185,P0046,P0198,620.49,2026-03-03,UPI
T02186,P0365,P0344,12416.07,2026-07-12,UPI
T02187,P0157,P0359,1165.42,2026-05-27,BANK_TRANSFER
T02188,P0106,P0403,2941.51,2026-07-24,BANK_TRANSFER
T02189,P0351,P0405,2582.74,2026-05-24,UPI
T02190,P0041,P0010,5830.41,2026-06-12,BANK_TRANSFER
T02191,P0254,P0034,1013.84,2026-01-07,CARD
T02192,P0029,P0339,5269.75,2026-03-15,BANK_TRANSFER
T02193,P0294,P0213,18387.89,2026-01-18,CARD
T02194,P0280,P0297,1223.49,2026-06-18,BANK_TRANSFER
T02195,P0313,P0232,4237.65,2026-04-11,CARD
T02196,P0154,P0105,2143.97,2026-05-06,UPI
T02197,P0052,P0135,5118.98,2026-05-25,BANK_TRANSFER
T02198,P0086,P0380,3697.15,2026-02-06,BANK_TRANSFER
T02199,P0363,P0446,2179.41,2026-07-02,BANK_TRANSFER
T02200,P0072,P0330,5379.22,2026-01-25,CARD
T02201,P0459,P0263,620000.0,2026-02-18,UPI
T02202,P0350,P0140,3125.27,2026-01-21,CARD
T02203,P0447,P0445,6475.66,2026-02-11,UPI
T02204,P0409,P0494,1293.86,2026-05-24,UPI
T02205,P0150,P0002,1694.01,2026-06-26,UPI
T02206,P0286,P0179,5313.07,2026-01-22,UPI
T02207,P0361,P0124,11935.74,2026-05-16,CARD
T02208,P0140,P0367,4839.13,2026-03-20,CARD
T02209,P0206,P0466,2834.31,2026-04-26,BANK_TRANSFER
T02210,P0131,P0037,3638.89,2026-03-06,BANK_TRANSFER
T02211,P0156,P0232,1338.99,2026-03-11,CARD
T02212,P0137,P0353,5905.34,2026-04-23,CARD
T02213,P0379,P0442,7375.11,2026-03-10,BANK_TRANSFER
T02214,P0109,P0308,2535.96,2026-07-01,BANK_TRANSFER
T02215,P0065,P0130,2499.8,2026-01-18,UPI
T02216,P0233,P0145,4503.92,2026-05-05,BANK_TRANSFER
T02217,P0345,P0122,2567.34,2026-07-17,CARD
T02218,P0173,P0385,3453.33,2026-03-15,BANK_TRANSFER
T02219,P0258,P0439,19531.38,2026-03-01,CARD
T02220,P0051,P0281,2988.06,2026-02-06,UPI
T02221,P0158,P0402,2733.47,2026-07-13,UPI
T02222,P0480,P0133,2168.88,2026-03-25,CARD
T02223,P0021,P0310,6603.49,2026-08-01,UPI
T02224,P0005,P0312,3149.57,2026-08-19,CARD
T02225,P0008,P0311,2165.71,2026-07-22,UPI
T02226,P0184,P0444,10478.11,2026-02-27,CARD
T02227,P0163,P0319,11335.36,2026-02-03,BANK_TRANSFER
T02228,P0175,P0333,2252.2,2026-04-08,UPI
T02229,P0226,P0029,817.92,2026-03-22,BANK_TRANSFER
T02230,P0459,P0105,8151.94,2026-04-16,CARD
T02231,P0243,P0001,2105.47,2026-07-02,BANK_TRANSFER
T02232,P0460,P0332,6853.4,2026-04-15,BANK_TRANSFER
T02233,P0472,P0177,752.89,2026-08-06,BANK_TRANSFER
T02234,P0102,P0240,7435.92,2026-02-16,UPI
T02235,P0019,P0351,1381.69,2026-02-11,UPI
T02236,P0123,P0117,6532.93,2026-01-01,UPI
T02237,P0474,P0445,3682.76,2026-03-11,BANK_TRANSFER
T02238,P0295,P0468,1697.39,2026-07-09,BANK_TRANSFER
T02239,P0391,P0129,2629.03,2026-02-07,UPI
T02240,P0036,P0473,6304.73,2026-02-12,UPI
T02241,P0305,P0213,3962.84,2026-04-20,BANK_TRANSFER
T02242,P0277,P0385,5811.13,2026-05-06,UPI
T02243,P0212,P0336,17697.04,2026-07-07,UPI
T02244,P0189,P0155,1041.7,2026-04-01,CARD
T02245,P0451,P0427,13276.76,2026-01-07,CARD
T02246,P0494,P0335,3957.96,2026-05-23,CARD
T02247,P0061,P0127,1773.97,2026-02-12,BANK_TRANSFER
T02248,P0328,P0176,1256.08,2026-04-28,CARD
T02249,P0195,P0222,3129.74,2026-08-03,UPI
T02250,P0206,P0157,7610.77,2026-07-23,UPI
T02251,P0169,P0043,3287.76,2026-05-11,UPI
T02252,P0095,P0264,12196.74,2026-03-07,UPI
T02253,P0452,P0167,1140.31,2026-04-27,BANK_TRANSFER
T02254,P0262,P0338,3605.91,2026-06-24,UPI
T02255,P0422,P0367,1336.87,2026-08-25,CARD
T02256,P0291,P0109,4870.27,2026-05-20,BANK_TRANSFER
T02257,P0182,P0499,7402.03,2026-08-15,BANK_TRANSFER
T02258,P0282,P0123,2600.32,2026-04-12,UPI
T02259,P0062,P0343,453.33,2026-08-01,CARD
T02260,P0199,P0151,4269.1,2026-01-14,BANK_TRANSFER
T02261,P0046,P0074,5163.61,2026-04-23,CARD
T02262,P0329,P0040,5031.31,2026-06-09,UPI
T02263,P0080,P0158,9785.19,2026-05-15,CARD
T02264,P0105,P0005,1545.58,2026-08-11,UPI
T02265,P0055,P0205,6274.02,2026-04-05,BANK_TRANSFER
T02266,P0325,P0011,9452.23,2026-04-21,BANK_TRANSFER
T02267,P0293,P0059,877.55,2026-05-04,UPI
T02268,P0346,P0178,4701.9,2026-03-13,CARD
T02269,P0322,P0204,2432.45,2026-04-27,BANK_TRANSFER
T02270,P0479,P0153,3411.07,2026-03-15,UPI
T02271,P0374,P0038,4808.5,2026-03-28,BANK_TRANSFER
T02272,P0485,P0134,2465.67,2026-06-10,UPI
T02273,P0199,P0250,2120.56,2026-07-17,CARD
T02274,P0484,P0394,3741.8,2026-08-20,BANK_TRANSFER
T02275,P0246,P0338,1525.69,2026-05-13,BANK_TRANSFER
T02276,P0323,P0439,1527.43,2026-03-13,CARD
T02277,P0264,P0210,6269.79,2026-04-01,UPI
T02278,P0354,P0120,1452.39,2026-04-08,UPI
T02279,P0250,P0315,6204.62,2026-03-26,UPI
T02280,P0425,P0232,5271.51,2026-01-06,CARD
T02281,P0487,P0214,915.39,2026-08-04,CARD
T02282,P0291,P0198,2117.41,2026-02-10,CARD
T02283,P0145,P0320,9464.35,2026-02-28,CARD
T02284,P0181,P0062,1660.82,2026-05-24,BANK_TRANSFER
T02285,P0182,P0217,2511.1,2026-02-14,CARD
T02286,P0022,P0408,5269.28,2026-04-18,BANK_TRANSFER
T02287,P0299,P0486,6813.85,2026-06-23,UPI
T02288,P0204,P0015,2977.29,2026-07-17,UPI
T02289,P0431,P0081,2257.45,2026-08-19,BANK_TRANSFER
T02290,P0364,P0207,11360.48,2026-02-10,UPI
T02291,P0386,P0006,14634.25,2026-07-13,UPI
T02292,P0345,P0480,7967.18,2026-06-20,UPI
T02293,P0318,P0451,3898.14,2026-04-06,CARD
T02294,P0173,P0489,1907.19,2026-08-17,CARD
T02295,P0024,P0467,1873.65,2026-06-26,UPI
T02296,P0217,P0292,5530.38,2026-01-07,UPI
T02297,P0417,P0361,5088.4,2026-04-10,CARD
T02298,P0384,P0490,11173.26,2026-08-24,CARD
T02299,P0492,P0390,6126.38,2026-02-03,UPI
T02300,P0026,P0071,1093.93,2026-08-07,UPI
T02301,P0426,P0432,8446.93,2026-03-08,CARD
T02302,P0321,P0418,1638.52,2026-06-21,CARD
T02303,P0427,P0170,2677.99,2026-02-23,CARD
