cdr_id,caller_id,receiver_id,timestamp,duration_seconds
C00554,P0452,P0155,2026-02-02 17:21,818
C00555,P0379,P0451,2026-03-17 17:18,457
C00556,P0420,P0434,2026-06-25 20:10,67
C00557,P0438,P0417,2026-04-27 09:46,885
C00558,P0057,P0375,2026-01-27 11:16,1059
C00559,P0049,P0042,2026-02-15 09:36,30
C00560,P0198,P0188,2026-04-12 09:18,1193
C00561,P0334,P0348,2026-04-04 10:33,414
C00562,P0185,P0233,2026-02-05 22:27,863
C00563,P0028,P0009,2026-08-07 14:04,776
C00564,P0338,P0336,2026-07-28 08:37,1041
C00565,P0395,P0382,2026-07-27 05:09,1055
C00566,P0359,P0396,2026-02-23 06:29,989
C00567,P0136,P0124,2026-02-20 13:07,267
C00568,P0203,P0234,2026-03-04 11:19,786
C00569,P0352,P0360,2026-03-26 18:26,119
C00570,P0157,P0456,2026-05-07 05:52,1021
C00571,P0423,P0405,2026-01-14 15:36,654
C00572,P0275,P0281,2026-03-25 04:32,963
C00573,P0342,P0230,2026-03-28 23:20,202
C00574,P0341,P0320,2026-07-13 07:57,829
C00575,P0043,P0029,2026-05-21 02:55,359
C00576,P0491,P0500,2026-05-18 20:07,1165
C00577,P0485,P0487,2026-01-19 16:12,994
C00578,P0008,P0043,2026-03-01 08:50,441
C00579,P0479,P0456,2026-06-13 18:02,1026
C00580,P0012,P0175,2026-07-06 13:01,1101
C00581,P0206,P0208,2026-02-18 05:18,314
C00582,P0060,P0070,2026-07-22 05:03,686
C00583,P0020,P0025,2026-02-11 04:26,683
C00584,P0054,P0063,2026-04-25 19:37,504
C00585,P0425,P0408,2026-05-02 10:29,1152
C00586,P0352,P0377,2026-04-01 08:35,227
C00587,P0442,P0409,2026-05-19 13:28,191
C00588,P0257,P0105,2026-03-12 17:10,522
C00589,P0336,P0329,2026-01-01 14:53,612
C00590,P0101,P0104,2026-08-09 19:16,798
C00591,P0432,P0324,2026-04-19 16:18,113
C00592,P0437,P0405,2026-05-03 12:44,271
C00593,P0372,P0285,2026-05-14 06:39,1053
C00594,P0163,P0453,2026-06-21 08:48,947
C00595,P0272,P0264,2026-08-20 10:01,293
C00596,P0039,P0031,2026-01-01 21:11,866
C00597,P0399,P0376,2026-02-26 20:41,178
C00598,P0394,P0358,2026-06-27 12:52,753
C00599,P0008,P0030,2026-06-07 14:00,473
C00600,P0389,P0144,2026-06-07 02:52,640
C00601,P0114,P0120,2026-08-12 01:17,1029
C00602,P0362,P0311,2026-04-01 06:52,831
C00603,P0237,P0233,2026-08-06 17:12,1178
C00604,P0487,P0462,2026-02-19 04:47,153
C00605,P0465,P0484,2026-05-07 21:01,1111
C00606,P0430,P0401,2026-07-21 21:41,126
C00607,P0166,P0222,2026-07-09 03:43,1081
C00608,P0284,P0299,2026-01-24 07:03,589
C00609,P0273,P0230,2026-06-01 12:12,705
C00610,P0452,P0498,2026-04-23 13:04,531
C00611,P0270,P0255,2026-02-01 15:27,69
C00612,P0267,P0266,2026-02-16 07:21,131
C00613,P0267,P0407,2026-04-03 19:39,918
C00614,P0321,P0229,2026-02-03 01:58,88
C00615,P0059,P0054,2026-08-02 09:39,904
C00616,P0036,P0004,2026-05-28 12:25,216
C00617,P0315,P0339,2026-01-15 12:29,896
C00618,P0318,P0052,2026-06-21 21:50,73
C00619,P0288,P0263,2026-02-04 00:38,158
C00620,P0187,P0159,2026-05-12 13:30,930
C00621,P0103,P0104,2026-03-10 18:27,1070
C00622,P0387,P0184,2026-05-19 17:49,318
C00623,P0239,P0222,2026-05-12 00:33,316
C00624,P0436,P0404,2026-07-12 06:12,432
C00625,P0175,P0097,2026-08-23 22:29,698
C00626,P0290,P0494,2026-06-20 09:26,693
C00627,P0353,P0382,2026-04-01 20:14,491
C00628,P0166,P0181,2026-06-26 23:24,440
C00629,P0024,P0001,2026-02-12 00:35,255
C00630,P0363,P0391,2026-06-02 00:12,425
C00631,P0167,P0197,2026-03-11 17:15,385
C00632,P0117,P0107,2026-01-27 21:08,796
C00633,P0072,P0064,2026-05-15 07:23,782
C00634,P0440,P0428,2026-02-04 04:56,287
C00635,P0099,P0273,2026-07-23 11:20,899
C00636,P0126,P0472,2026-01-25 19:37,407
C00637,P0151,P0405,2026-03-11 07:03,593
C00638,P0436,P0261,2026-08-07 23:05,983
C00639,P0315,P0034,2026-03-17 12:48,1062
C00640,P0430,P0412,2026-06-23 11:33,1009
C00641,P0381,P0368,2026-07-21 18:41,94
C00642,P0179,P0166,2026-07-07 09:27,792
C00643,P0267,P0286,2026-02-05 02:18,930
C00644,P0188,P0153,2026-08-17 19:21,892
C00645,P0327,P0324,2026-08-11 08:24,70
C00646,P0167,P0192,2026-02-12 02:18,1047
C00647,P0068,P0065,2026-02-04 02:23,98
C00648,P0263,P0294,2026-06-09 09:47,582
C00649,P0459,P0499,2026-05-01 09:18,729
C00650,P0207,P0485,2026-07-27 18:48,44
C00651,P0449,P0410,2026-07-08 07:46,449
C00652,P0438,P0436,2026-08-24 14:21,195
C00653,P0178,P0200,2026-07-07 14:28,1163
C00654,P0137,P0109,2026-05-24 00:31,746
C00655,P0328,P0344,2026-07-25 22:34,633
C00656,P0037,P0003,2026-03-05 10:36,1195
C00657,P0196,P0105,2026-07-03 17:24,405
C00658,P0287,P0279,2026-05-03 05:06,1152
C00659,P0482,P0452,2026-03-07 02:58,810
C00660,P0169,P0193,2026-02-15 01:23,1081
C00661,P0277,P0276,2026-03-04 04:34,876
C00662,P0075,P0064,2026-03-28 06:19,905
C00663,P0341,P0244,2026-03-20 18:19,435
C00664,P0368,P0363,2026-01-05 14:04,837
C00665,P0184,P0172,2026-08-15 14:36,100
C00666,P0148,P0331,2026-08-12 22:53,629
C00667,P0127,P0116,2026-03-20 23:27,957
C00668,P0145,P0137,2026-02-13 22:02,510
C00669,P0081,P0141,2026-05-22 02:44,464
C00670,P0211,P0391,2026-02-12 02:48,235
C00671,P0277,P0279,2026-03-09 06:32,111
C00672,P0091,P0095,2026-08-13 10:47,837
C00673,P0204,P0020,2026-01-09 03:45,299
C00674,P0382,P0380,2026-02-03 17:42,516
C00675,P0359,P0381,2026-05-27 05:10,56
C00676,P0119,P0108,2026-07-06 02:42,42
C00677,P0129,P0123,2026-03-07 22:02,1110
C00678,P0041,P0034,2026-02-13 22:19,929
C00679,P0004,P0050,2026-07-25 06:59,531
C00680,P0163,P0156,2026-01-14 00:00,710
C00681,P0349,P0343,2026-02-08 03:51,363
C00682,P0023,P0213,2026-02-27 10:20,1171
C00683,P0464,P0485,2026-07-14 03:14,457
C00684,P0262,P0251,2026-07-21 10:00,817
C00685,P0155,P0193,2026-05-21 19:23,109
C00686,P0177,P0170,2026-08-04 22:34,1185
C00687,P0089,P0071,2026-07-22 22:08,700
C00688,P0293,P0281,2026-02-11 00:38,939
C00689,P0183,P0188,2026-01-08 00:39,274
C00690,P0349,P0316,2026-02-02 04:23,1041
C00691,P0125,P0114,2026-01-08 23:38,928
C00692,P0169,P0069,2026-05-11 20:50,101
C00693,P0342,P0319,2026-01-08 23:21,721
C00694,P0404,P0443,2026-04-26 21:44,475
C00695,P0334,P0321,2026-03-15 20:00,152
C00696,P0036,P0489,2026-04-02 20:09,438
C00697,P0138,P0136,2026-04-08 16:05,892
C00698,P0160,P0085,2026-04-08 13:11,529
C00699,P0479,P0491,2026-04-09 15:05,756
C00700,P0131,P0129,2026-07-17 19:47,907
C00701,P0420,P0489,2026-08-01 12:27,190
C00702,P0472,P0154,2026-03-18 23:11,546
C00703,P0230,P0219,2026-07-18 19:30,167
C00704,P0363,P0360,2026-04-01 00:55,1045
C00705,P0192,P0252,2026-07-14 12:47,784
C00706,P0242,P0238,2026-02-14 01:58,274
C00707,P0461,P0463,2026-07-09 23:22,1063
C00708,P0295,P0254,2026-07-14 23:15,516
C00709,P0291,P0296,2026-01-23 21:41,322
C00710,P0394,P0360,2026-05-08 19:37,350
C00711,P0092,P0096,2026-07-13 22:37,184
C00712,P0178,P0161,2026-07-09 22:19,1045
C00713,P0338,P0454,2026-07-19 09:46,862
C00714,P0474,P0373,2026-02-04 20:36,725
C00715,P0138,P0384,2026-04-24 12:44,650
C00716,P0132,P0101,2026-02-03 22:26,1095
C00717,P0247,P0228,2026-03-06 11:11,295
C00718,P0133,P0108,2026-08-19 06:11,431
C00719,P0149,P0113,2026-05-28 13:28,243
C00720,P0086,P0041,2026-05-03 12:07,586
C00721,P0038,P0016,2026-08-16 21:48,226
C00722,P0249,P0201,2026-01-04 06:33,34
C00723,P0449,P0418,2026-08-16 10:38,899
C00724,P0271,P0266,2026-06-22 12:24,137
C00725,P0448,P0170,2026-02-01 14:55,842
C00726,P0455,P0474,2026-03-01 19:07,1106
C00727,P0174,P0179,2026-08-17 13:42,404
C00728,P0252,P0291,2026-06-28 01:51,686
C00729,P0189,P0182,2026-07-24 19:50,186
C00730,P0393,P0395,2026-02-24 12:18,419
C00731,P0437,P0446,2026-01-05 15:50,198
C00732,P0430,P0411,2026-08-04 15:42,1127
C00733,P0161,P0199,2026-02-04 13:45,79
C00734,P0275,P0300,2026-05-08 23:16,995
C00735,P0344,P0064,2026-03-18 20:46,1027
C00736,P0265,P0287,2026-02-21 10:24,801
C00737,P0428,P0415,2026-04-09 03:18,199
C00738,P0298,P0288,2026-04-24 03:36,773
C00739,P0275,P0287,2026-01-10 01:37,1116
C00740,P0328,P0321,2026-06-26 21:59,278
C00741,P0488,P0465,2026-02-13 00:34,963
C00742,P0215,P0232,2026-08-05 19:18,318
C00743,P0435,P0411,2026-01-20 10:19,1048
C00744,P0064,P0141,2026-08-21 06:31,616
C00745,P0304,P0322,2026-03-27 22:13,480
C00746,P0050,P0012,2026-08-24 12:19,346
C00747,P0281,P0201,2026-06-14 21:30,733
C00748,P0201,P0037,2026-05-10 22:59,419
C00749,P0426,P0407,2026-03-11 18:55,130
C00750,P0364,P0156,2026-08-21 05:36,301
C00751,P0369,P0360,2026-04-07 23:12,38
C00752,P0457,P0494,2026-03-13 13:43,364
C00753,P0050,P0183,2026-08-06 01:07,1075
C00754,P0478,P0460,2026-07-08 01:07,513
C00755,P0245,P0239,2026-03-21 23:24,203
C00756,P0443,P0419,2026-07-09 20:41,931
C00757,P0058,P0056,2026-02-16 20:42,1063
C00758,P0487,P0481,2026-05-23 23:06,390
C00759,P0320,P0337,2026-03-04 10:04,1120
C00760,P0026,P0036,2026-08-03 16:53,1123
C00761,P0099,P0064,2026-02-06 19:44,388
C00762,P0371,P0358,2026-01-05 18:13,350
C00763,P0249,P0203,2026-02-04 16:19,764
C00764,P0088,P0217,2026-01-08 09:02,1083
C00765,P0151,P0338,2026-08-05 18:31,660
C00766,P0289,P0285,2026-04-23 03:42,111
C00767,P0160,P0170,2026-04-05 19:35,462
C00768,P0209,P0247,2026-07-03 17:16,553
C00769,P0126,P0130,2026-02-09 21:27,313
C00770,P0091,P0097,2026-05-21 22:41,414
C00771,P0493,P0492,2026-03-14 04:20,908
C00772,P0466,P0455,2026-05-04 17:07,1143
C00773,P0291,P0256,2026-06-11 08:09,482
C00774,P0075,P0065,2026-07-04 03:11,1098
C00775,P0157,P0302,2026-08-04 16:22,1191
C00776,P0283,P0139,2026-02-02 05:20,817
C00777,P0436,P0439,2026-07-16 18:08,550
C00778,P0446,P0410,2026-03-05 12:36,567
C00779,P0296,P0300,2026-04-22 19:26,957
C00780,P0280,P0283,2026-05-09 13:33,488
C00781,P0070,P0077,2026-06-28 02:40,182
C00782,P0156,P0161,2026-01-03 23:18,1154
C00783,P0414,P0448,2026-01-14 21:32,299
C00784,P0444,P0435,2026-02-13 00:39,409
C00785,P0382,P0004,2026-07-23 17:47,726
C00786,P0444,P0439,2026-01-20 14:10,1092
C00787,P0090,P0039,2026-06-27 04:32,743
C00788,P0217,P0254,2026-07-06 11:07,712
C00789,P0128,P0426,2026-02-10 09:30,621
C00790,P0048,P0041,2026-07-07 09:59,1075
C00791,P0019,P0479,2026-08-20 15:03,748
C00792,P0372,P0370,2026-06-04 00:22,401
C00793,P0007,P0028,2026-08-07 02:33,1073
C00794,P0211,P0064,2026-08-01 04:49,532
C00795,P0324,P0320,2026-06-14 05:34,571
C00796,P0393,P0379,2026-03-05 11:47,908
C00797,P0158,P0163,2026-05-02 04:25,882
C00798,P0462,P0017,2026-03-22 06:30,564
C00799,P0386,P0382,2026-03-11 12:32,816
C00800,P0052,P0059,2026-03-12 16:00,504
C00801,P0278,P0289,2026-01-14 15:18,597
C00802,P0316,P0340,2026-03-24 16:11,530
C00803,P0067,P0095,2026-04-22 13:12,990
C00804,P0095,P0097,2026-03-07 18:40,324
C00805,P0126,P0103,2026-05-07 04:27,56
C00806,P0054,P0075,2026-07-17 09:44,493
C00807,P0331,P0304,2026-07-21 01:19,245
C00808,P0223,P0246,2026-07-08 10:57,117
C00809,P0004,P0043,2026-06-07 09:30,593
C00810,P0052,P0221,2026-03-09 15:23,704
C00811,P0093,P0051,2026-03-11 11:47,760
C00812,P0302,P0271,2026-06-08 20:17,450
C00813,P0057,P0059,2026-02-02 18:58,410
C00814,P0357,P0355,2026-06-10 23:30,433
C00815,P0103,P0109,2026-04-14 17:45,537
C00816,P0389,P0437,2026-06-12 14:40,260
C00817,P0035,P0248,2026-07-17 16:50,64
C00818,P0245,P0209,2026-05-02 18:03,409
C00819,P0204,P0254,2026-02-06 14:48,1063
C00820,P0326,P0339,2026-05-07 05:00,347
C00821,P0495,P0451,2026-08-17 22:46,1095
C00822,P0169,P0196,2026-05-18 03:10,478
C00823,P0169,P0153,2026-03-09 04:17,125
C00824,P0164,P0185,2026-02-01 20:22,775
C00825,P0417,P0447,2026-03-14 19:18,684
C00826,P0321,P0418,2026-01-27 11:14,592
C00827,P0035,P0043,2026-02-24 23:44,802
C00828,P0132,P0446,2026-04-27 14:14,684
C00829,P0491,P0499,2026-07-05 14:14,908
C00830,P0356,P0382,2026-03-15 05:52,380
C00831,P0397,P0362,2026-05-01 09:10,383
C00832,P0352,P0312,2026-04-03 04:04,893
C00833,P0307,P0347,2026-03-24 00:38,224
C00834,P0008,P0001,2026-01-05 07:49,191
C00835,P0451,P0457,2026-06-28 22:05,434
C00836,P0479,P0461,2026-05-11 15:09,519
C00837,P0241,P0235,2026-02-01 01:06,1135
C00838,P0427,P0410,2026-01-08 00:14,894
C00839,P0292,P0269,2026-04-22 12:43,250
C00840,P0065,P0057,2026-05-12 02:39,703
C00841,P0053,P0089,2026-03-06 13:33,705
C00842,P0310,P0343,2026-05-20 09:22,232
C00843,P0393,P0374,2026-05-26 22:51,176
C00844,P0442,P0478,2026-03-25 20:09,675
C00845,P0397,P0381,2026-02-04 18:27,590
C00846,P0259,P0262,2026-07-12 10:31,888
C00847,P0339,P0341,2026-06-05 20:58,523
C00848,P0432,P0435,2026-08-18 17:52,491
C00849,P0496,P0477,2026-04-23 02:15,760
C00850,P0024,P0036,2026-08-05 03:03,735
C00851,P0119,P0130,2026-03-27 17:59,882
C00852,P0154,P0198,2026-03-04 22:45,313
C00853,P0045,P0028,2026-06-02 22:06,171
C00854,P0461,P0452,2026-03-12 04:05,521
C00855,P0477,P0460,2026-03-16 23:08,1100
C00856,P0231,P0227,2026-06-15 20:44,47
C00857,P0104,P0142,2026-01-20 05:32,348
C00858,P0344,P0330,2026-05-19 16:19,485
C00859,P0118,P0106,2026-07-05 23:13,840
C00860,P0176,P0162,2026-02-27 22:29,997
C00861,P0325,P0311,2026-01-26 11:41,888
C00862,P0057,P0055,2026-06-20 10:01,510
C00863,P0407,P0405,2026-04-20 00:48,653
C00864,P0191,P0153,2026-04-09 02:36,1176
C00865,P0353,P0354,2026-06-03 09:00,750
C00866,P0491,P0204,2026-04-11 12:46,748
C00867,P0360,P0346,2026-02-11 13:57,1051
C00868,P0102,P0138,2026-07-16 18:55,96
C00869,P0144,P0130,2026-02-21 02:45,494
C00870,P0414,P0349,2026-03-25 22:10,1047
C00871,P0492,P0484,2026-06-15 04:21,615
C00872,P0303,P0346,2026-07-08 06:39,173
C00873,P0291,P0322,2026-08-04 00:09,653
C00874,P0082,P0057,2026-08-11 05:59,625
C00875,P0237,P0224,2026-06-03 02:11,963
C00876,P0367,P0399,2026-08-21 04:07,1184
C00877,P0269,P0276,2026-07-28 19:58,284
C00878,P0440,P0421,2026-06-03 21:26,1056
C00879,P0040,P0042,2026-01-24 07:44,1168
C00880,P0069,P0075,2026-03-19 12:54,169
C00881,P0393,P0356,2026-06-15 14:41,1115
C00882,P0239,P0056,2026-02-06 23:06,832
C00883,P0103,P0206,2026-06-03 10:21,1015
C00884,P0358,P0368,2026-08-02 17:09,982
C00885,P0171,P0187,2026-01-20 12:03,760
C00886,P0243,P0110,2026-01-07 00:48,886
C00887,P0106,P0110,2026-02-09 12:05,630
C00888,P0232,P0447,2026-07-17 06:42,551
C00889,P0006,P0028,2026-06-25 09:10,426
C00890,P0331,P0335,2026-03-23 13:22,1188
C00891,P0036,P0039,2026-04-03 23:42,316
C00892,P0251,P0260,2026-08-05 15:55,668
C00893,P0317,P0334,2026-01-15 04:40,940
C00894,P0457,P0453,2026-04-24 06:26,1138
C00895,P0308,P0194,2026-04-12 06:12,49
C00896,P0252,P0270,2026-05-17 03:44,1042
C00897,P0377,P0373,2026-06-27 17:27,1091
C00898,P0172,P0059,2026-03-15 13:23,382
C00899,P0135,P0128,2026-07-10 21:44,915
C00900,P0457,P0456,2026-02-03 20:01,862
C00901,P0485,P0457,2026-08-17 18:51,86
C00902,P0314,P0315,2026-08-18 12:07,420
C00903,P0487,P0064,2026-06-26 14:26,830
C00904,P0265,P0283,2026-05-09 21:16,649
C00905,P0408,P0466,2026-07-22 07:00,869
C00906,P0010,P0024,2026-06-11 05:36,900
C00907,P0313,P0340,2026-07-27 01:51,898
C00908,P0347,P0312,2026-07-11 16:10,915
C00909,P0133,P0108,2026-07-27 20:58,552
C00910,P0082,P0486,2026-06-07 02:05,72
C00911,P0460,P0452,2026-02-19 12:01,287
C00912,P0325,P0324,2026-06-06 07:41,474
C00913,P0416,P0447,2026-07-25 08:42,125
C00914,P0141,P0102,2026-02-04 14:59,271
C00915,P0217,P0212,2026-02-03 15:54,760
C00916,P0107,P0201,2026-02-16 00:26,170
C00917,P0064,P0094,2026-07-13 10:40,943
C00918,P0093,P0153,2026-01-06 21:36,84
C00919,P0273,P0281,2026-01-06 16:47,541
C00920,P0099,P0311,2026-01-18 00:33,1068
C00921,P0111,P0444,2026-06-04 06:01,690
C00922,P0097,P0095,2026-03-09 08:30,428
C00923,P0179,P0363,2026-05-15 23:51,1035
C00924,P0313,P0317,2026-03-07 21:54,595
C00925,P0053,P0299,2026-05-06 06:46,1019
C00926,P0378,P0389,2026-05-27 10:39,240
C00927,P0313,P0337,2026-06-12 20:52,151
C00928,P0033,P0017,2026-07-10 19:52,1106
C00929,P0008,P0012,2026-06-14 05:22,522
C00930,P0274,P0260,2026-06-04 00:20,42
C00931,P0180,P0187,2026-06-08 17:04,809
C00932,P0184,P0164,2026-02-18 08:45,173
C00933,P0344,P0349,2026-07-11 10:12,423
C00934,P0382,P0353,2026-05-14 03:07,947
C00935,P0288,P0275,2026-04-19 00:18,56
C00936,P0451,P0480,2026-05-05 12:02,1112
C00937,P0021,P0173,2026-01-03 15:06,870
C00938,P0141,P0163,2026-06-13 02:35,661
C00939,P0026,P0020,2026-08-16 20:58,268
C00940,P0481,P0317,2026-02-01 07:03,41
C00941,P0295,P0297,2026-07-08 05:05,411
C00942,P0416,P0189,2026-01-23 01:16,108
C00943,P0205,P0217,2026-06-23 19:50,797
C00944,P0109,P0138,2026-08-04 04:20,323
C00945,P0455,P0436,2026-07-21 14:42,270
C00946,P0187,P0181,2026-08-09 10:49,1008
C00947,P0250,P0219,2026-02-12 17:53,516
C00948,P0195,P0155,2026-02-16 01:13,46
C00949,P0375,P0363,2026-08-04 10:13,1100
C00950,P0299,P0270,2026-08-21 04:54,1053
C00951,P0115,P0124,2026-07-15 19:32,435
C00952,P0097,P0036,2026-05-14 05:43,649
C00953,P0296,P0332,2026-02-05 14:56,239
C00954,P0124,P0009,2026-08-06 08:01,995
C00955,P0373,P0367,2026-02-18 02:22,903
C00956,P0333,P0328,2026-06-02 14:17,777
C00957,P0347,P0328,2026-04-10 06:25,381
C00958,P0439,P0432,2026-07-04 21:03,529
C00959,P0113,P0059,2026-01-02 18:17,508
C00960,P0068,P0065,2026-07-13 12:06,470
C00961,P0451,P0355,2026-05-16 06:10,436
C00962,P0246,P0239,2026-05-24 00:06,399
C00963,P0481,P0498,2026-05-28 22:15,368
C00964,P0061,P0062,2026-06-15 04:00,991
C00965,P0012,P0017,2026-02-06 21:48,39
C00966,P0388,P0351,2026-08-28 07:30,244
C00967,P0037,P0044,2026-05-27 07:33,1050
C00968,P0150,P0107,2026-02-10 23:21,946
C00969,P0285,P0267,2026-08-09 11:29,47
C00970,P0155,P0364,2026-06-17 21:54,1011
C00971,P0447,P0441,2026-01-05 13:54,471
C00972,P0123,P0132,2026-01-08 18:47,902
C00973,P0063,P0075,2026-02-09 20:43,1135
C00974,P0231,P0491,2026-03-09 21:22,698
C00975,P0318,P0320,2026-04-02 18:33,723
C00976,P0063,P0222,2026-08-19 11:18,245
C00977,P0256,P0475,2026-03-15 21:09,1091
C00978,P0320,P0286,2026-03-10 15:18,152
C00979,P0008,P0233,2026-01-07 09:52,272
C00980,P0201,P0228,2026-06-22 00:03,534
C00981,P0233,P0243,2026-03-03 22:17,312
C00982,P0101,P0222,2026-02-10 07:02,989
C00983,P0128,P0416,2026-07-14 12:57,220
C00984,P0472,P0155,2026-05-06 18:27,680
C00985,P0072,P0350,2026-04-09 04:26,1155
C00986,P0206,P0220,2026-08-18 05:24,914
C00987,P0429,P0445,2026-06-17 21:45,752
C00988,P0330,P0327,2026-07-15 00:58,1164
C00989,P0306,P0349,2026-03-20 09:50,516
C00990,P0259,P0290,2026-05-02 12:08,845
C00991,P0399,P0384,2026-08-27 01:05,132
C00992,P0072,P0089,2026-02-27 09:36,1006
C00993,P0008,P0048,2026-01-23 06:33,315
C00994,P0359,P0365,2026-03-10 20:19,33
C00995,P0320,P0353,2026-04-04 02:00,333
C00996,P0084,P0057,2026-04-07 03:30,70
C00997,P0228,P0201,2026-01-04 09:25,1010
C00998,P0420,P0121,2026-05-27 19:43,919
C00999,P0316,P0064,2026-07-05 20:01,398
C01000,P0161,P0183,2026-04-16 15:18,612
C01001,P0482,P0474,2026-05-13 12:44,239
C01002,P0310,P0302,2026-05-15 03:36,817
C01003,P0203,P0242,2026-08-02 11:08,978
C01004,P0235,P0142,2026-01-06 11:32,1050
C01005,P0425,P0433,2026-02-06 20:09,740
C01006,P0472,P0480,2026-03-09 21:19,826
C01007,P0375,P0381,2026-03-19 22:59,1058
C01008,P0270,P0133,2026-03-23 10:37,732
C01009,P0305,P0303,2026-01-28 23:10,494
C01010,P0082,P0094,2026-08-11 07:49,504
C01011,P0147,P0125,2026-07-03 01:39,532
C01012,P0079,P0099,2026-06-20 20:53,80
C01013,P0165,P0056,2026-08-13 04:40,1195
C01014,P0167,P0182,2026-08-22 09:14,432
C01015,P0223,P0417,2026-04-03 18:01,217
C01016,P0101,P0124,2026-07-19 17:55,167
C01017,P0432,P0413,2026-04-19 15:32,741
C01018,P0409,P0405,2026-08-14 20:24,165
C01019,P0134,P0120,2026-02-04 15:14,125
C01020,P0252,P0265,2026-05-27 08:24,752
C01021,P0119,P0105,2026-04-28 16:59,1044
C01022,P0454,P0485,2026-02-19 15:59,558
C01023,P0022,P0027,2026-05-07 10:56,141
C01024,P0447,P0422,2026-01-08 15:04,1174
C01025,P0360,P0428,2026-01-12 02:26,185
C01026,P0246,P0485,2026-03-09 23:02,233
C01027,P0415,P0442,2026-06-14 15:19,486
C01028,P0002,P0050,2026-04-18 19:55,796
C01029,P0036,P0031,2026-01-13 12:44,276
C01030,P0336,P0309,2026-02-15 03:57,773
C01031,P0278,P0254,2026-04-08 02:37,40
C01032,P0437,P0403,2026-01-28 23:15,136
C01033,P0129,P0112,2026-05-02 10:22,520
C01034,P0067,P0311,2026-07-16 21:07,177
C01035,P0414,P0432,2026-06-28 07:28,639
C01036,P0400,P0283,2026-05-28 20:15,1098
C01037,P0164,P0358,2026-02-02 11:57,861
C01038,P0482,P0468,2026-02-07 04:53,1086
C01039,P0414,P0408,2026-06-24 04:02,501
C01040,P0358,P0352,2026-08-27 01:17,589
C01041,P0206,P0204,2026-05-28 19:24,1034
C01042,P0325,P0329,2026-01-08 06:24,397
C01043,P0404,P0443,2026-05-02 17:48,732
C01044,P0466,P0312,2026-06-27 08:51,463
C01045,P0175,P0372,2026-07-28 13:50,136
C01046,P0284,P0199,2026-05-28 17:29,888
C01047,P0500,P0484,2026-05-06 12:29,507
C01048,P0018,P0044,2026-05-03 07:49,1131
C01049,P0476,P0453,2026-05-12 08:42,533
C01050,P0415,P0396,2026-01-04 09:36,677
C01051,P0434,P0092,2026-08-15 00:28,38
C01052,P0281,P0291,2026-04-14 01:37,182
C01053,P0486,P0471,2026-02-15 05:16,585
C01054,P0359,P0365,2026-03-05 19:41,121
C01055,P0012,P0044,2026-08-19 10:02,1153
C01056,P0046,P0017,2026-05-01 21:54,743
C01057,P0039,P0016,2026-06-04 02:32,928
C01058,P0066,P0064,2026-06-19 11:53,871
C01059,P0319,P0310,2026-01-11 19:50,757
C01060,P0342,P0324,2026-08-10 19:01,348
C01061,P0210,P0238,2026-01-04 19:13,661
C01062,P0438,P0446,2026-06-07 12:53,86
C01063,P0125,P0149,2026-02-03 07:36,1051
C01064,P0323,P0281,2026-07-18 23:07,1100
C01065,P0311,P0242,2026-08-11 08:12,1198
C01066,P0172,P0166,2026-06-08 14:20,256
C01067,P0397,P0377,2026-06-03 11:35,1055
C01068,P0292,P0281,2026-04-15 13:14,1186
C01069,P0065,P0474,2026-04-25 13:43,302
C01070,P0222,P0221,2026-02-03 13:26,1054
C01071,P0295,P0254,2026-04-06 14:00,361
C01072,P0249,P0236,2026-08-24 03:08,89
C01073,P0013,P0354,2026-03-03 04:32,1104
C01074,P0463,P0217,2026-06-05 12:44,1160
C01075,P0208,P0222,2026-06-19 19:39,240
C01076,P0024,P0038,2026-06-15 13:40,941
C01077,P0224,P0149,2026-08-23 04:46,395
C01078,P0302,P0470,2026-02-05 00:37,777
C01079,P0375,P0371,2026-08-06 16:46,592
C01080,P0050,P0119,2026-05-16 10:03,1175
C01081,P0438,P0433,2026-07-10 10:24,672
C01082,P0489,P0074,2026-01-27 23:56,451
C01083,P0237,P0240,2026-06-04 11:18,359
C01084,P0232,P0229,2026-04-06 09:58,551
C01085,P0386,P0055,2026-04-22 08:09,216
C01086,P0449,P0411,2026-01-20 01:57,1125
C01087,P0151,P0182,2026-01-12 06:18,1189
C01088,P0384,P0359,2026-08-10 03:45,265
C01089,P0332,P0317,2026-02-28 04:17,258
C01090,P0412,P0041,2026-04-24 02:20,340
C01091,P0230,P0241,2026-02-23 22:20,98
C01092,P0421,P0413,2026-01-21 20:00,523
C01093,P0315,P0344,2026-04-09 15:09,1012
C01094,P0376,P0255,2026-05-05 06:40,201
C01095,P0439,P0371,2026-04-01 13:04,1024
C01096,P0196,P0162,2026-01-14 22:16,798
C01097,P0191,P0173,2026-08-17 21:11,634
C01098,P0449,P0150,2026-08-16 20:25,751
C01099,P0207,P0215,2026-02-25 09:26,935
C01100,P0308,P0312,2026-08-11 21:07,731
C01101,P0150,P0131,2026-08-20 13:43,500
C01102,P0233,P0214,2026-07-02 17:49,681
C01103,P0277,P0276,2026-08-14 12:16,131
C01104,P0172,P0191,2026-01-10 14:26,473
C01105,P0135,P0114,2026-02-20 19:21,284
C01106,P0047,P0002,2026-07-03 22:21,742
C01107,P0284,P0033,2026-01-17 06:23,1116
